Time (t),f1_t,f2_t,f3_t,f4_t,f5_t,f6_t,f7_t,f8_t,f9_t,f10_t,f11_t,f12_t,f13_t,f14_t,f15_t,f16_t,f17_t,f18_t,f19_t,f20_t,f21_t,f22_t,f23_t,f24_t,f25_t,f26_t,f27_t,f28_t,f29_t,f30_t,Output,,,,,,
658,59.99,59.97,59.94,59.96,59.9,59.85,59.85,59.95,59.9,59.87,59.86,59.97,59.87,59.99,59.88,59.93,60,60,59.89,59.98,59.94,59.93,59.86,59.97,59.95,59.88,59.93,59.98,59.85,59.94,IAO_L_LB,,,,,,
659,59.86,59.97,59.92,59.93,59.85,59.96,59.9,59.97,59.96,59.97,59.93,59.9,59.91,59.94,59.88,59.95,59.9,59.87,59.85,59.94,59.93,59.95,59.98,59.91,59.99,59.86,59.99,59.95,59.98,59.95,IAO_L_LB,,,,,,
660,59.87,59.89,59.87,59.95,59.98,59.95,59.93,59.99,59.94,59.93,59.93,60,59.94,59.89,59.95,60,59.95,59.94,59.97,59.93,59.93,59.85,59.99,59.87,60,59.92,59.9,59.94,59.95,59.85,IAO_L_LB,,,,,,
661,59.85,59.86,59.87,59.99,60,59.88,59.91,59.96,59.89,59.91,59.95,59.86,59.87,60,59.85,59.94,59.87,59.94,59.88,59.87,59.9,59.92,59.94,59.99,59.93,60,59.95,59.92,59.95,59.99,IAO_L_LB,,,,,,
662,59.94,59.94,59.98,59.86,59.9,59.86,60,59.93,59.87,59.95,59.9,59.91,59.99,59.96,59.89,59.98,59.88,59.92,59.87,59.92,59.99,60,59.87,59.89,59.98,59.89,59.87,59.99,59.85,60,IAO_L_LB,,,,,,
663,59.99,59.88,59.97,59.9,59.99,59.86,59.85,59.9,59.9,59.99,59.95,59.91,59.9,59.91,59.89,59.86,59.96,59.89,59.98,59.97,59.89,59.92,59.88,59.94,59.88,59.96,59.93,59.93,59.9,59.92,IAO_L_LB,,,,,,
664,59.85,59.87,59.93,59.95,59.9,59.94,59.91,59.97,59.91,59.99,59.91,59.93,59.97,59.95,59.97,59.94,59.99,59.95,59.9,59.91,60,59.9,59.97,59.93,59.94,59.9,59.9,60,59.86,59.89,IAO_L_LB,,,,,,
665,59.9,59.85,59.89,59.96,59.89,59.99,59.9,59.89,59.89,59.9,60,59.86,59.9,59.86,59.86,59.96,59.93,59.97,60,59.92,59.85,59.98,59.86,59.96,59.86,60,59.86,59.88,59.97,59.94,IAO_L_LB,,,,,,
666,59.89,59.97,59.89,59.88,59.93,59.88,59.89,59.87,59.93,59.87,59.89,59.91,59.91,59.9,59.94,59.92,59.97,59.95,59.87,59.91,59.99,59.86,59.96,59.86,59.87,59.88,59.93,59.88,59.96,59.87,IAO_L_LB,,,,,,
667,59.97,59.86,59.94,59.87,59.87,59.88,59.85,59.98,60,59.85,59.95,59.85,59.87,59.96,59.87,59.97,59.95,59.91,59.89,59.94,59.92,59.97,59.87,59.92,59.85,59.95,59.91,59.85,59.95,59.98,IAO_L_LB,,,,,,
668,59.89,59.95,60,59.9,59.93,59.97,59.93,59.85,59.85,59.87,59.93,59.89,59.91,59.92,59.92,59.87,59.93,59.87,59.97,59.96,59.97,59.94,59.86,60,59.88,59.96,59.98,59.87,59.9,59.9,IAO_L_LB,,,,,,
669,60,59.9,59.94,59.88,59.88,60,59.87,59.92,59.95,60,59.85,60,59.95,59.98,59.85,59.91,59.93,59.89,60,59.89,60,59.89,59.89,59.97,59.95,59.9,59.95,59.86,59.96,59.86,IAO_L_LB,,,,,,
670,59.96,59.94,60,59.92,59.92,59.91,59.97,59.91,59.94,59.88,59.87,59.98,59.92,59.96,59.86,59.9,59.93,59.96,59.94,59.97,59.9,59.92,59.99,60,59.91,59.94,59.97,59.86,59.96,59.94,IAO_L_LB,,,,,,
671,59.97,59.98,59.93,59.92,59.98,59.97,59.97,59.92,59.99,59.86,59.93,59.93,59.92,59.86,59.97,60,59.89,59.97,59.88,59.95,59.96,59.86,59.99,59.93,59.98,59.97,60,59.96,59.97,60,IAO_L_LB,,,,,,
672,59.99,59.95,59.86,59.92,59.85,59.96,59.95,59.97,59.87,59.91,59.92,59.97,59.99,59.97,59.91,59.85,59.91,59.91,59.93,59.9,59.96,59.95,59.96,59.86,59.98,59.95,59.86,59.91,59.88,59.96,IAO_L_LB,,,,,,
673,59.89,59.97,59.98,59.88,59.88,59.98,59.98,59.89,59.85,60,59.97,59.97,59.89,59.9,59.93,59.86,59.85,59.97,59.96,59.94,59.86,59.98,59.98,59.85,59.85,59.9,59.93,59.93,59.9,59.9,IAO_L_LB,,,,,,
674,59.99,59.92,59.98,59.89,59.9,59.86,59.86,59.99,59.96,59.92,59.93,60,59.92,59.89,59.97,59.9,59.93,59.86,59.85,59.89,59.88,59.99,59.91,59.98,59.88,59.91,59.97,59.9,59.9,59.85,IAO_L_LB,,,,,,
675,59.88,59.86,59.92,59.97,59.87,59.9,59.93,59.99,59.9,59.91,59.94,59.88,59.85,59.97,59.97,59.89,59.93,59.91,59.98,59.88,59.89,59.98,59.85,59.93,59.86,59.95,59.95,59.9,59.9,59.97,IAO_L_LB,,,,,,
676,59.87,59.89,59.93,59.93,59.98,59.86,59.9,59.91,59.87,59.94,59.99,60,60,59.92,59.98,59.87,59.93,59.89,59.88,59.87,59.9,59.99,59.87,59.85,59.86,59.89,59.97,59.91,59.94,59.85,IAO_L_LB,,,,,,
677,59.88,59.95,59.96,59.85,59.86,59.94,59.94,59.9,59.98,59.9,59.96,59.86,59.91,59.93,59.89,59.98,59.94,60,59.9,59.94,59.95,59.88,59.96,59.87,59.85,59.97,59.88,59.88,59.93,59.9,IAO_L_LB,,,,,,
678,59.93,59.97,59.97,59.85,59.9,60,59.86,59.9,59.85,59.93,59.89,59.93,59.97,59.94,59.86,59.92,59.92,59.96,59.87,59.85,59.98,59.92,59.98,59.92,59.99,59.95,59.86,59.95,59.88,59.99,IAO_L_LB,,,,,,
679,59.91,60,59.89,59.94,59.92,59.98,59.91,59.94,59.99,59.89,59.87,59.93,59.99,60,59.89,59.95,59.99,59.91,59.85,59.86,59.93,59.94,59.98,59.96,60,59.91,59.93,59.93,59.97,60,IAO_L_LB,,,,,,
680,59.95,59.85,59.92,59.99,59.99,59.99,59.87,59.9,59.89,59.87,59.93,60,59.94,59.89,59.98,59.98,59.91,59.99,59.97,59.9,60,59.85,59.98,59.94,59.94,59.85,59.97,59.87,59.94,59.87,IAO_L_LB,,,,,,
681,59.92,59.91,59.88,59.91,59.89,59.95,59.85,59.93,59.89,59.92,59.94,59.96,59.97,59.96,59.94,59.95,59.93,59.99,60,59.85,59.85,59.98,60,59.98,59.99,59.86,59.88,59.92,59.96,60,IAO_L_LB,,,,,,
682,59.97,59.89,59.88,59.93,59.94,59.89,59.9,59.99,59.88,59.87,60,59.9,59.94,59.92,59.88,59.87,59.93,60,59.99,59.97,59.95,59.88,59.96,59.96,59.96,60,59.95,59.96,59.89,59.99,IAO_L_LB,,,,,,
683,59.88,59.96,59.85,59.87,59.85,59.85,59.97,59.87,59.89,59.97,59.87,59.93,59.98,60,59.88,59.88,59.92,59.92,59.96,59.97,59.93,59.93,59.94,59.87,59.87,59.96,59.96,59.91,59.85,59.95,IAO_L_LB,,,,,,
684,59.87,59.85,59.94,59.9,59.88,59.99,59.94,59.95,59.87,59.99,59.92,59.97,59.88,59.87,59.9,60,59.88,59.89,59.86,59.92,59.89,59.88,59.98,59.98,59.98,59.85,59.95,59.97,59.85,59.92,IAO_L_LB,,,,,,
685,59.87,59.9,59.99,59.95,59.92,59.96,59.98,59.9,59.86,59.98,59.96,59.89,59.95,59.9,59.95,59.91,59.87,59.85,59.99,59.97,59.92,60,59.96,59.89,59.85,59.89,59.98,59.88,59.89,59.91,IAO_L_LB,,,,,,
686,59.85,59.94,59.88,59.93,60,59.98,59.99,59.87,59.95,60,59.86,59.89,59.97,59.93,59.88,59.89,59.85,59.85,59.92,59.87,59.95,59.9,59.97,59.97,60,59.89,59.87,59.85,59.95,59.88,IAO_L_LB,,,,,,
687,59.85,59.91,60,59.98,59.88,59.91,59.91,59.99,59.85,59.87,59.85,59.96,59.93,59.91,59.96,59.86,59.91,59.91,59.9,59.92,59.98,59.94,59.94,59.96,60,59.87,59.85,59.93,59.89,59.94,IAO_L_LB,,,,,,
688,59.92,59.87,59.91,59.87,59.96,59.99,60,59.89,59.96,59.88,59.95,59.89,59.9,59.9,59.85,59.85,59.86,59.85,59.95,59.87,59.87,59.89,59.96,59.87,59.89,59.97,59.97,59.96,59.88,59.98,IAO_L_LB,,,,,,
689,59.97,59.93,59.98,59.86,59.88,59.98,59.89,59.91,59.95,59.85,59.9,59.9,59.89,59.96,59.92,59.99,59.91,59.99,60,59.96,59.85,59.91,59.91,59.88,59.95,59.93,59.92,59.99,59.85,59.96,IAO_L_LB,,,,,,
690,59.9,59.91,60,59.99,59.92,59.99,59.94,59.85,59.85,59.92,59.92,59.86,60,59.98,59.94,59.89,59.96,59.85,59.89,59.87,59.89,59.93,59.97,59.88,59.99,59.94,59.98,60,59.97,59.92,IAO_L_LB,,,,,,
691,59.94,59.88,59.9,59.92,60,59.97,59.95,59.95,59.9,59.94,59.85,59.98,59.9,59.91,59.93,59.98,59.98,59.92,59.95,59.97,59.85,59.97,59.91,59.99,59.96,59.89,59.9,59.96,59.9,59.94,IAO_L_LB,,,,,,
692,59.92,59.87,59.95,59.96,59.88,60,59.87,59.97,60,59.88,59.86,59.94,59.99,59.85,59.87,59.98,59.94,60,59.88,59.92,60,59.93,59.86,60,59.98,59.94,59.96,59.92,59.95,59.95,IAO_L_LB,,,,,,
693,59.98,59.89,60,59.9,59.93,59.9,59.88,59.87,59.88,60,59.97,59.92,59.9,59.89,59.85,59.96,59.89,59.97,59.87,59.92,59.88,59.94,59.99,59.97,59.98,59.99,59.96,59.91,60,59.99,IAO_L_LB,,,,,,
694,59.88,59.88,59.96,60,59.97,59.98,59.91,59.85,60,59.9,59.99,59.92,59.89,59.92,59.85,59.86,59.98,59.96,59.85,59.93,59.85,59.92,59.93,59.87,59.97,59.86,59.94,59.88,59.93,59.99,IAO_L_LB,,,,,,
695,59.99,59.92,59.87,59.88,59.89,59.87,59.98,59.95,59.88,59.92,59.91,59.91,59.97,59.86,59.87,59.98,59.88,59.94,59.94,59.91,59.85,59.91,59.97,59.93,59.93,59.98,59.91,59.93,59.93,59.85,IAO_L_LB,,,,,,
696,59.96,59.91,59.94,59.92,59.85,59.9,60,59.92,59.95,59.91,59.95,59.95,59.89,59.88,59.87,59.86,59.95,59.89,59.85,59.94,59.98,59.87,59.95,59.86,59.89,59.88,59.86,59.97,60,59.87,IAO_L_LB,,,,,,
697,59.95,59.97,59.88,59.89,59.88,59.94,59.95,59.87,59.94,59.87,59.89,59.89,59.95,59.89,59.99,59.98,59.99,59.99,59.97,59.94,59.97,59.91,60,59.99,59.88,59.86,59.93,59.97,59.97,59.95,IAO_L_LB,,,,,,
698,59.89,59.92,59.85,59.91,59.9,59.93,59.93,59.92,59.99,59.91,59.9,59.92,59.96,59.98,59.96,59.95,59.92,59.97,59.87,59.95,59.99,59.92,59.87,59.99,59.86,59.89,59.94,59.89,59.87,59.95,IAO_L_LB,,,,,,
699,59.96,59.87,59.99,59.85,59.98,59.99,59.9,59.92,59.89,59.85,60,59.89,59.92,59.87,59.89,59.92,59.98,60,59.88,59.91,59.93,59.87,59.85,59.91,59.96,60,59.93,59.96,59.94,59.98,IAO_L_LB,,,,,,
700,59.97,59.94,60,59.85,59.91,59.89,59.95,59.98,59.87,59.9,59.94,59.9,59.86,59.93,60,59.95,59.87,59.96,59.86,59.96,59.94,59.93,60,59.98,59.91,59.93,59.85,59.91,59.89,59.98,IAO_L_LB,,,,,,
701,59.89,59.92,59.94,60,59.95,59.97,59.91,59.99,59.99,59.88,59.89,59.93,59.86,59.96,59.87,59.94,59.89,59.99,59.87,59.94,59.92,59.86,59.87,59.91,59.98,59.98,59.92,59.85,59.93,59.94,IAO_L_LB,,,,,,
702,59.85,59.87,59.97,59.91,59.97,59.93,59.98,59.96,60,59.91,59.91,59.99,59.86,59.97,59.93,59.86,59.91,59.92,59.91,59.87,59.98,59.98,59.9,59.98,59.99,59.99,59.96,59.9,59.86,59.97,IAO_L_LB,,,,,,
703,59.88,59.85,59.86,59.86,59.86,59.98,59.94,59.88,59.99,59.87,59.92,59.86,59.92,59.91,59.91,59.86,59.89,59.91,59.87,59.94,60,59.86,59.95,59.88,59.96,59.92,59.95,59.95,59.87,60,IAO_L_LB,,,,,,
704,59.96,59.85,59.91,59.94,59.93,59.96,59.88,59.87,59.94,59.87,59.95,59.95,59.95,59.94,59.91,59.9,59.92,59.96,59.97,59.96,59.87,59.87,59.96,59.88,59.86,59.87,59.88,59.94,59.93,59.97,IAO_L_LB,,,,,,
705,59.96,59.98,60,59.88,60,59.95,59.89,59.85,59.96,59.91,59.93,59.86,59.91,59.95,59.87,59.99,59.91,59.92,59.89,59.87,59.89,59.93,59.88,59.92,59.96,59.91,59.9,59.94,59.89,59.93,IAO_L_LB,,,,,,
706,59.93,59.91,59.96,59.85,60,59.9,59.89,59.96,60,59.88,59.92,59.96,60,59.86,59.98,59.99,59.95,59.87,59.92,60,59.98,60,59.98,59.92,59.91,59.85,59.97,59.85,59.89,59.89,IAO_L_LB,,,,,,
707,59.97,59.91,60,59.9,59.86,59.96,59.96,59.92,59.85,59.97,59.88,59.97,59.98,59.89,59.98,59.91,59.98,59.99,59.93,59.95,59.98,59.88,59.96,59.96,59.9,59.85,59.98,59.95,59.96,59.86,IAO_L_LB,,,,,,
708,59.88,59.98,59.92,59.95,59.86,60,59.9,59.95,59.98,59.94,59.91,59.98,60,59.88,59.92,59.95,59.86,59.98,59.86,59.88,59.9,59.94,59.89,59.95,59.85,59.89,60,59.96,59.97,59.98,IAO_L_LB,,,,,,
709,59.99,59.87,59.94,59.89,59.88,59.91,59.9,59.9,59.86,59.87,59.88,59.89,59.95,59.94,59.99,59.9,59.94,59.9,60,59.96,59.91,59.98,59.89,59.9,59.94,59.87,59.95,59.89,59.95,59.87,IAO_L_LB,,,,,,
710,59.95,59.9,59.95,59.94,59.89,59.85,59.99,59.94,59.93,59.89,59.91,59.9,59.9,59.95,59.99,59.98,59.88,59.85,59.93,59.87,59.95,60,59.86,59.95,59.89,59.96,59.93,59.96,60,59.94,IAO_L_LB,,,,,,
711,59.9,59.87,59.91,59.94,59.91,59.93,59.99,59.97,59.89,59.94,60,59.85,59.88,60,59.89,59.85,59.9,59.95,59.99,59.97,59.93,59.87,59.88,59.85,59.87,59.98,59.86,59.94,59.9,59.97,IAO_L_LB,,,,,,
712,59.96,60,59.91,59.98,59.89,59.94,59.87,59.95,59.92,59.95,59.99,60,59.9,59.94,59.88,59.85,59.89,59.97,59.94,59.92,59.87,59.99,59.91,59.99,59.91,59.88,60,59.97,59.86,59.97,IAO_L_LB,,,,,,
713,59.9,59.98,59.99,59.89,59.89,59.94,59.86,59.87,59.86,59.9,59.99,59.99,59.9,60,59.96,59.87,59.97,59.99,59.98,59.95,59.88,59.85,59.96,59.99,59.88,59.9,59.96,59.85,59.9,60,IAO_L_LB,,,,,,
714,59.97,59.87,59.92,59.89,59.91,59.98,59.9,59.96,59.92,59.96,59.85,59.89,59.91,60,59.91,59.93,59.96,59.92,59.91,60,59.89,59.94,59.88,59.97,59.99,59.98,59.95,59.89,59.98,59.97,IAO_L_LB,,,,,,
715,59.9,59.85,59.93,59.89,59.99,59.89,59.92,60,59.99,59.97,59.95,59.92,59.92,59.95,59.92,59.97,60,59.86,59.91,59.85,59.86,60,59.9,59.9,59.85,59.87,59.88,59.93,59.99,59.88,IAO_L_LB,,,,,,
716,59.87,59.91,59.92,59.97,59.95,59.89,59.97,59.92,59.9,59.93,60,59.98,59.95,59.86,59.96,59.9,59.98,59.94,59.93,59.97,59.93,59.95,59.87,59.91,59.91,59.9,59.96,59.97,59.89,59.91,IAO_L_LB,,,,,,
717,59.97,59.85,59.98,59.89,59.91,59.99,59.91,60,59.96,59.85,59.93,59.88,59.99,59.98,59.96,59.99,59.96,59.9,59.95,59.88,59.85,59.97,59.88,60,59.88,59.98,59.85,59.94,59.92,59.95,IAO_L_LB,,,,,,
718,59.97,59.86,60,59.85,59.97,59.98,59.9,59.9,59.9,59.94,59.85,59.95,59.95,59.92,59.93,59.9,60,59.86,59.89,59.87,60,59.92,59.85,59.93,59.9,59.98,59.94,59.96,59.95,59.95,IAO_L_LB,,,,,,
719,59.88,59.91,59.9,59.85,59.98,59.99,59.95,59.9,59.95,59.89,59.98,59.86,59.95,59.91,59.85,59.9,59.94,59.92,59.93,59.85,59.87,59.98,59.99,59.87,59.98,59.96,59.94,59.91,59.98,59.88,IAO_L_LB,,,,,,
720,59.85,59.98,59.94,59.94,59.96,59.99,59.98,60,59.89,60,59.9,59.92,59.91,59.9,59.86,59.9,59.91,59.94,59.91,59.98,59.93,59.94,59.89,59.93,59.95,59.96,59.86,59.94,60,59.95,IAO_L_LB,,,,,,
721,59.91,59.86,59.99,60,59.93,59.98,59.98,59.95,59.91,59.93,59.88,59.95,59.99,59.87,59.86,59.92,59.88,60,59.99,59.91,59.86,60,60,59.97,59.94,59.86,59.97,59.93,59.88,59.88,IAO_L_LB,,,,,,
722,59.86,60,59.88,59.96,59.94,59.93,59.89,59.96,59.96,59.97,59.94,59.89,59.98,60,59.95,59.95,59.98,60,59.88,60,59.85,59.95,59.93,59.9,59.89,59.94,59.91,59.85,59.89,59.89,IAO_L_LB,,,,,,
723,59.87,59.97,59.93,60,59.92,59.85,59.95,59.89,60,59.85,59.99,59.89,59.92,59.9,59.87,59.88,59.9,59.93,59.93,59.99,59.96,60,59.85,59.99,59.91,59.92,59.97,59.9,59.94,59.88,IAO_L_LB,,,,,,
724,59.96,59.96,59.86,59.92,59.89,59.88,59.9,59.88,59.9,59.93,59.95,59.89,59.96,59.92,59.93,59.98,59.95,59.97,59.99,59.98,59.96,59.97,59.89,59.97,59.94,59.93,59.91,59.88,59.97,59.91,IAO_L_LB,,,,,,
725,59.93,59.97,59.92,59.96,59.91,59.91,59.95,59.93,59.96,59.96,59.86,59.91,59.95,59.86,60,59.88,59.94,59.94,59.93,59.99,59.95,59.98,59.89,59.9,59.96,59.89,59.96,59.92,59.98,59.87,IAO_L_LB,,,,,,
726,59.85,59.93,59.88,59.95,59.97,59.94,59.94,59.89,59.95,59.97,59.98,59.98,59.87,59.96,59.86,59.95,59.87,59.91,59.85,59.92,59.87,59.87,59.91,59.97,59.88,59.85,59.99,59.98,59.91,59.94,IAO_L_LB,,,,,,
727,59.94,59.92,59.91,59.9,59.88,59.94,59.94,59.96,59.96,59.85,59.87,59.94,59.86,59.96,60,59.91,59.91,59.86,59.89,59.94,59.85,59.97,59.91,59.95,59.91,59.92,59.89,59.99,59.88,60,IAO_L_LB,,,,,,
728,59.89,60,59.98,59.95,59.85,59.89,59.92,59.91,59.88,59.94,60,59.95,59.88,59.92,59.86,59.96,59.9,59.94,59.94,59.92,59.88,59.88,59.87,59.89,59.9,59.88,59.94,59.85,59.88,59.95,IAO_L_LB,,,,,,
729,60,60,59.85,59.94,59.95,59.97,59.97,59.86,59.89,59.91,59.9,59.86,59.96,59.95,59.86,59.86,59.93,59.95,59.94,59.93,60,59.98,59.85,59.99,59.9,59.91,59.98,59.93,59.86,60,IAO_L_LB,,,,,,
730,59.99,59.97,59.95,59.99,59.87,59.95,59.92,59.86,59.96,59.94,59.98,59.88,59.94,59.91,59.96,59.9,59.88,59.98,59.87,59.96,59.87,59.88,60,59.9,59.88,59.97,59.93,59.98,59.93,59.91,IAO_L_LB,,,,,,
731,59.92,59.85,59.85,59.96,59.98,59.9,59.97,59.96,59.86,59.94,59.98,59.98,59.96,59.86,59.98,59.92,59.91,59.86,59.96,59.93,59.85,59.85,60,59.97,59.88,59.96,59.89,59.85,59.97,59.94,IAO_L_LB,,,,,,
732,59.86,59.91,59.96,59.92,59.94,60,59.98,59.85,59.87,59.95,59.91,59.92,59.95,59.86,59.87,59.96,59.96,59.93,59.98,59.92,59.98,59.96,59.87,59.97,59.87,59.9,60,59.9,59.88,59.9,IAO_L_LB,,,,,,
733,59.92,59.89,59.88,59.97,59.97,59.87,59.87,59.91,59.9,59.96,59.89,59.95,59.96,59.93,59.87,59.99,59.92,59.85,59.93,60,59.9,59.91,59.9,59.99,59.96,59.99,59.85,59.9,59.92,59.88,IAO_L_LB,,,,,,
734,59.95,59.97,60,59.95,59.91,59.99,59.93,59.85,59.92,59.86,59.94,59.92,59.89,59.88,59.86,59.95,59.97,59.99,59.95,59.92,59.93,59.95,59.94,59.88,59.99,59.86,59.99,59.9,59.93,59.86,IAO_L_LB,,,,,,
735,59.95,59.99,59.93,60,59.94,59.92,59.94,59.91,59.94,59.97,59.9,59.91,59.89,59.94,59.94,59.88,60,59.97,59.98,59.87,59.96,59.95,59.86,59.87,59.99,59.89,59.86,59.96,59.91,59.86,IAO_L_LB,,,,,,
736,59.92,59.87,59.85,59.95,59.9,59.97,60,59.86,59.86,59.9,59.9,59.88,59.98,60,59.98,59.96,59.99,59.86,59.97,59.85,59.85,59.99,59.86,59.92,59.9,59.99,59.88,59.92,59.93,59.96,IAO_L_LB,,,,,,
737,60,59.87,59.87,59.98,59.92,59.97,59.92,59.86,59.94,59.94,59.92,59.89,59.86,59.93,59.91,59.95,59.86,59.91,59.85,59.97,59.88,60,59.93,59.98,59.96,59.88,59.87,59.85,59.92,59.92,IAO_L_LB,,,,,,
738,60,59.85,59.91,59.9,59.9,59.88,59.9,59.96,59.93,59.87,59.92,59.98,59.95,59.9,59.88,59.98,59.99,59.95,59.85,59.96,59.95,59.87,60,59.95,59.88,59.98,59.85,59.97,59.9,59.91,IAO_L_LB,,,,,,
739,59.85,59.95,59.88,59.88,59.91,59.93,59.96,59.87,59.93,59.94,59.96,59.87,59.98,59.98,59.86,59.93,59.86,59.87,59.93,59.95,60,59.96,59.94,59.92,59.88,59.89,59.95,60,59.95,59.89,IAO_L_LB,,,,,,
740,59.89,59.93,59.89,59.88,59.98,59.9,59.86,59.96,59.98,59.98,59.93,59.91,60,59.97,59.86,59.97,59.99,59.98,59.88,59.89,59.89,59.87,59.89,59.95,59.87,59.93,59.9,59.92,59.88,59.88,IAO_L_LB,,,,,,
741,59.86,59.87,59.91,59.99,59.9,59.99,59.96,59.87,59.88,59.95,59.93,59.86,59.87,59.89,59.89,59.87,59.96,59.98,59.93,59.92,59.96,59.88,59.97,59.89,59.97,59.98,59.98,59.91,59.91,59.91,IAO_L_LB,,,,,,
742,59.98,59.85,59.94,59.95,59.91,59.93,59.85,59.94,59.97,59.87,59.89,59.88,59.89,59.97,59.9,59.93,59.89,59.99,59.91,59.99,59.88,59.95,59.89,59.88,59.98,59.89,59.9,59.89,59.9,59.99,IAO_L_LB,,,,,,
743,59.98,59.86,59.94,59.87,59.9,59.94,59.87,59.95,59.87,59.99,59.86,59.94,59.86,59.9,59.89,59.9,59.94,60,59.89,59.89,59.95,59.88,59.87,59.93,59.97,59.98,59.92,59.9,59.87,59.89,IAO_L_LB,,,,,,
744,59.97,59.86,59.98,59.95,59.94,59.9,59.87,59.94,59.97,59.93,59.86,59.89,59.91,59.94,60,59.87,59.95,59.94,59.96,59.9,59.96,59.98,59.92,59.88,59.99,59.91,59.95,59.92,59.85,59.94,IAO_L_LB,,,,,,
745,59.95,59.96,59.85,59.95,59.92,59.94,59.98,59.99,59.96,59.87,59.95,59.96,59.93,59.9,59.88,59.91,59.9,59.98,59.85,59.89,59.96,59.87,59.97,59.98,59.86,59.99,60,59.97,59.92,59.86,IAO_L_LB,,,,,,
746,59.85,59.98,59.98,59.94,59.98,59.97,59.98,59.95,59.91,59.9,59.91,59.94,59.85,59.85,59.94,59.89,59.85,59.95,59.93,59.94,59.9,59.87,59.98,59.97,59.94,59.86,59.86,59.97,59.87,59.93,IAO_L_LB,,,,,,
747,59.88,59.94,59.99,59.98,59.88,59.9,59.9,59.91,59.95,59.91,60,59.97,59.94,59.85,59.97,59.85,59.85,59.94,59.91,59.88,60,60,59.91,59.91,59.9,59.98,59.99,59.92,60,59.94,IAO_L_LB,,,,,,
748,59.99,59.98,59.92,59.9,59.95,59.95,59.88,59.9,59.9,59.91,59.91,59.9,59.89,59.86,59.97,59.99,59.88,59.96,59.91,59.94,59.95,59.96,59.89,59.93,59.91,59.88,59.89,59.99,59.93,60,IAO_L_LB,,,,,,
749,59.86,59.99,59.97,59.99,59.87,59.92,59.89,59.92,59.98,59.92,59.88,59.93,59.88,59.92,59.96,59.87,59.93,59.89,59.92,59.87,59.94,59.88,59.86,59.93,59.95,59.99,59.96,59.98,59.95,59.95,IAO_L_LB,,,,,,
750,60,59.86,59.96,59.94,59.94,59.98,59.91,59.95,59.97,59.95,59.98,59.9,59.88,59.93,59.95,59.87,59.94,59.93,59.92,59.94,59.97,59.96,59.9,59.89,59.96,59.88,59.93,59.9,59.88,59.95,IAO_L_LB,,,,,,
751,59.93,59.88,59.86,59.85,59.95,59.97,59.93,59.86,60,59.88,59.99,59.85,59.91,59.97,59.98,59.92,59.86,59.93,60,59.94,59.96,59.88,59.99,59.9,59.95,59.89,59.86,59.86,60,59.98,IAO_L_LB,,,,,,
752,59.94,59.85,59.94,59.99,59.93,59.95,59.91,59.93,59.85,59.99,59.91,59.96,59.92,59.99,59.88,59.9,59.88,59.89,59.97,59.94,59.96,59.85,59.99,59.96,59.89,59.95,59.87,59.91,60,59.89,IAO_L_LB,,,,,,
753,59.86,59.93,59.89,59.89,59.9,59.95,59.93,59.9,59.97,59.94,59.94,59.87,59.87,60,59.94,59.91,59.85,59.92,60,59.91,59.99,59.85,59.88,59.91,59.85,60,59.87,59.9,59.85,59.99,IAO_L_LB,,,,,,
754,59.96,59.85,59.89,59.88,59.88,59.92,59.86,59.86,59.9,59.91,59.93,59.94,59.93,59.96,60,59.96,59.97,59.9,59.93,59.99,59.96,59.88,59.95,59.87,59.98,59.97,59.97,59.9,59.88,59.93,IAO_L_LB,,,,,,
755,59.89,59.96,59.86,59.9,59.85,60,59.88,59.91,59.95,59.85,59.95,59.89,59.89,59.99,59.96,59.99,59.85,60,59.92,59.97,59.95,59.99,59.89,59.85,59.91,59.86,59.86,59.93,59.98,59.86,IAO_L_LB,,,,,,
756,59.98,59.9,59.89,59.94,59.98,59.87,60,59.87,59.85,59.88,59.94,59.97,59.96,59.85,59.88,59.97,59.88,59.92,59.99,59.91,59.91,59.96,59.93,59.85,59.88,59.91,59.99,59.89,59.94,59.87,IAO_L_LB,,,,,,
757,59.87,60,59.85,59.95,59.92,59.85,59.9,59.95,59.96,59.87,59.91,59.94,59.89,59.95,59.87,59.92,59.98,59.94,59.89,59.95,59.93,59.99,59.99,59.92,59.96,59.93,59.94,59.93,59.9,59.96,IAO_L_LB,,,,,,
758,59.91,59.85,59.91,59.91,59.89,59.98,59.86,59.93,59.96,59.86,59.97,59.89,59.99,59.89,59.87,59.97,59.87,59.96,59.86,59.98,59.96,59.85,59.97,59.93,59.85,59.85,59.9,59.98,59.89,59.93,IAO_L_LB,,,,,,
759,59.86,59.9,59.96,59.96,59.89,60,59.86,59.9,59.92,59.87,59.9,59.92,59.94,59.86,59.99,59.99,59.98,59.99,59.85,59.87,59.93,59.94,59.87,59.98,59.87,60,59.95,59.87,59.95,59.93,IAO_L_LB,,,,,,
760,59.96,59.98,59.93,59.89,59.86,59.87,59.93,59.95,59.97,59.89,59.94,60,59.99,59.95,59.85,59.9,59.97,59.98,59.87,59.85,59.96,59.93,59.92,59.88,59.91,59.97,59.98,59.96,59.86,59.97,IAO_L_LB,,,,,,
